,time,name,x,y,speed
2131621,18068,106953,13226.01,12893.33,15.28
2131626,18068,1072188,14074.1989123,13254.142965000001,15.28
2131633,18068,1080609,14127.699870299997,12078.4251139,15.28
2131635,18068,1082668,13413.12,13934.94,15.28
2131639,18068,1085033,13281.301426200002,12849.9334435,15.28
2131654,18068,1108604,13725.0419879,13532.952049700001,15.28
2131655,18068,1110350,14367.6634039,13991.7034886,15.28
2131665,18068,1122454,14421.752800299999,12943.263701,15.28
2131667,18068,1123999,13195.1314531,13214.3867803,15.28
2131708,18068,1166384,14007.083116,13880.1550238,15.28
2131714,18068,1173953,13379.24,12040.33,15.28
2131756,18068,1230248,12976.5700968,13970.04417,15.28
2131761,18068,1234431,13390.05,12764.58,15.28
2131783,18068,1254924,12721.7894106,13062.884498200001,15.28
2131788,18068,1261703,14386.934201700002,13985.016017700002,15.28
2131790,18068,1265310,13246.905225,13333.735717200001,15.28
2131878,18068,1398186,13301.3591427,13351.548931799998,15.28
2131881,18068,1400218,13568.954928600002,12528.683510500001,15.28
2131904,18068,1440153,13676.6530602,12607.5680532,15.28
2131913,18068,1447387,12790.917123000001,13482.3111651,15.28
2131920,18068,1454961,12750.3,13094.69,15.28
2131977,18068,1574208,13920.010718599999,13215.6848766,15.28
2131981,18068,1586757,14243.472696,13401.706381200001,15.28
2132075,18068,247261,12952.42,13969.61,15.28
2132194,18068,30499,13146.11,13335.76,15.28
2132196,18068,31254,13188.3831028,13960.517061000002,15.28
2132201,18068,331548,14221.424238,13302.5432006,15.28
2132203,18068,335932,13629.9010053,13889.438477200001,15.28
2132236,18068,45864,14364.9509756,13636.735969,15.28
2132237,18068,460798,14406.8852684,13327.138088700001,15.28
2132240,18068,474573,14373.587105,13632.6020545,15.28
2132244,18068,487672,13167.8,13964.15,15.28
2132248,18068,497819,13167.8,13964.15,15.28
2132249,18068,506816,13248.714202500001,13344.985175900001,15.28
2132251,18068,516020,12952.42,13969.61,15.28
2132252,18068,528664,12944.74,13987.94,15.28
2132254,18068,537514,14331.45,13465.62,15.28
2132329,18068,593451,12571.5314667,12837.930916500001,15.28
2132457,18068,736276,12976.53,13292.29,15.28
2132460,18068,757312,14388.5552935,13740.802916600001,15.28
2132496,18069,1026890,13732.07,13501.16,15.28
2132500,18069,1033700,12792.1332877,13477.335883500002,15.28
2132510,18069,1045852,13691.591817299997,12547.1012743,15.28
2132521,18069,106953,13226.01,12893.33,15.28
2132526,18069,1072188,14059.3731245,13250.4450719,15.28
2132533,18069,1080609,14130.048315900001,12063.3266635,15.28
2132535,18069,1082668,13413.12,13934.94,15.28
2132539,18069,1085033,13293.3213015,12840.4994095,15.28
2132554,18069,1108604,13728.340186700001,13518.0322546,15.28
2132555,18069,1110350,14352.434072600001,13990.460159799999,15.28
2132565,18069,1122454,14415.326727399999,12957.1267449,15.28
2132567,18069,1123999,13201.212421799999,13228.4046339,15.28
2132608,18069,1166384,14021.753156,13884.42917,15.28
2132614,18069,1173953,13379.24,12040.33,15.28
2132656,18069,1230248,12961.2925656,13969.769510799999,15.28
2132661,18069,1234431,13390.05,12764.58,15.28
2132683,18069,1254924,12731.9885687,13074.2623528,15.28
2132690,18069,1265310,13240.824256299999,13319.7178636,15.28
2132779,18069,1398186,13286.2126626,13349.5333577,15.28
2132782,18069,1400218,13567.16,12517.69,15.28
2132805,18069,1440153,13664.3647535,12616.6496784,15.28
2132814,18069,1447387,12794.5453632,13467.4681778,15.28
2132821,18069,1454961,12750.3,13094.69,15.28
2132878,18069,1574208,13905.1849308,13211.986983399998,15.28
2132882,18069,1586757,14258.349777599999,13405.1921869,15.28
2132976,18069,247261,12952.42,13969.61,15.28
2133095,18069,30499,13146.11,13335.76,15.28
2133097,18069,31254,13173.335688500001,13963.172945299997,15.28
2133102,18069,331548,14234.739206400001,13295.0472007,15.28
2133104,18069,335932,13614.7320106,13891.276954299998,15.28
2133137,18069,45864,14362.702247,13621.6223454,15.28
2133138,18069,460798,14391.876756799998,13324.270515299999,15.28
2133141,18069,474573,14376.5054696,13647.6007727,15.28
2133145,18069,487672,13167.8,13964.15,15.28
2133149,18069,497819,13167.8,13964.15,15.28
2133150,18069,506816,13233.4352147,13345.1610557,15.28
2133152,18069,516020,12952.42,13969.61,15.28
2133153,18069,528664,12944.74,13987.94,15.28
2133155,18069,537514,14331.45,13465.62,15.28
2133230,18069,593451,12579.8760157,12850.731185999999,15.28
2133359,18069,736276,12973.536079700001,13292.9028434,15.28
2133362,18069,757312,14388.7622451,13756.081515,15.28
2133398,18070,1026890,13732.07,13501.16,15.28
2133402,18070,1033700,12788.505047499999,13492.1788708,15.28
2133412,18070,1045852,13679.1695602,12555.9987979,15.28
2133423,18070,106953,13226.01,12893.33,15.28
2133428,18070,1072188,14044.5473366,13246.747178799998,15.28
2133435,18070,1080609,14132.3967614,12048.228213200002,15.28
2133437,18070,1082668,13412.2269056,13936.1798252,15.28
2133441,18070,1085033,13305.3411767,12831.0653755,15.28
2133456,18070,1108604,13731.638385499999,13503.1124596,15.28
2133457,18070,1110350,14339.4753484,13987.9896238,15.28
2133467,18070,1122454,14408.9006544,12970.9897888,15.28
2133469,18070,1123999,13207.2933906,13242.4224875,15.28
2133511,18070,1166384,14034.73,13888.21,15.28
2133517,18070,1173953,13379.24,12040.33,15.28
2133559,18070,1230248,12952.42,13969.61,15.28
2133564,18070,1234431,13390.05,12764.58,15.28
2133586,18070,1254924,12742.1877267,13085.640207299999,15.28
